,User Id,Comment Id,Comment Text,Publish Date
47,4533151275,18294056332148794,@smile_thru_the_bs he CLEARLY SAID: “…men are always the prize.” Catch & prize are being used interchangeably in that convo. Also DID Simone propose??,"12/31/2023, 5:02:00 AM"
48,18566776955,17904781208822356,Black are always the easy target,"12/31/2023, 8:39:07 AM"
49,205530542,18031373965740250,White woman here. This shit is trash and I hope she learns a big lesson before her second marriage. ✨,"12/31/2023, 1:10:03 PM"
50,45670290449,17922975485828488,👏🏾👏🏾🙏🏾🙏🏾❤️❤️ Yes! Don’t allow these internet miserables to be in your lives or ear. Keep living and living one another!,"12/31/2023, 2:53:50 PM"
51,45670290449,18018597253972008,"@dablife42o Where are you ranked??? Anywhere?? Any profession??? And where is your significant other, IF you have one, ranked?? 🤔 Do tell? The nerve!","12/31/2023, 2:56:04 PM"
52,4618223954,18011032276963114,@elizabethvtemple and you say that while wearing flamingo eyeliner in your thumbnail😂😂😂 talk about mid huh?,"12/31/2023, 3:46:47 PM"
53,4618223954,18236655694222766,@thedarkandlovely1 when did he degrade her? Lol yall single mothers want some more company huh?,"12/31/2023, 3:47:59 PM"
54,4618223954,18316262539140344,Is this you projecting? How do you know how his wife feels?,"12/31/2023, 3:48:36 PM"
55,4618223954,18003230537090625,@teodora_pocol no yall ain't worried about her. Yall want her to be single like all of you,"12/31/2023, 3:49:41 PM"
56,4618223954,18096038749377172,@topi_different no he is the prize. She went to see him.,"12/31/2023, 3:50:07 PM"
57,4618223954,18407199943057898,@gabmoncayozerga and that's why so many of yall women with money are single. Dudes do not care how much money you make. It means nothing to us. It's your personality that matters. But seeing as how many women are single your personalities are 2 out of 10,"12/31/2023, 3:51:40 PM"
58,4618223954,18050529784550310,@melomatlala and what level of delusion are you at?,"12/31/2023, 3:52:24 PM"
59,234269822,18409664125059950,@tornsolace what kind of flamingo is teal? You should study your animals.,"12/31/2023, 3:52:38 PM"
60,4618223954,18015888688879458,And why are you mad he is the catch and Simone thought so. So why are you single bitter women mad?,"12/31/2023, 3:53:36 PM"
61,1571967047,18059054260503550,"@tornsolace you can't generalize, some women just prefer to be single. The point is that  Simones husband dont value her and it's saying outloud that his ""the prize""","12/31/2023, 3:56:13 PM"
62,805742382,18005940350058952,@tornsolace awesome,"12/31/2023, 3:58:19 PM"
63,11385790027,18044132734595865,@tornsolace i’m not single ? it’s just embarrassing and sad seeing women settle for the sort of relationships women only put up with when insecure,"12/31/2023, 3:59:12 PM"
64,48337258528,18296599981182967,Please know who you are married to,"12/31/2023, 4:19:25 PM"
65,48337258528,18041710717610851,Like @zacefron knew who tf she was and not you?,"12/31/2023, 4:20:13 PM"
66,1512127071,17995629971200981,@stevierich86 💯💯💯💯,"12/31/2023, 4:47:44 PM"
67,49096461,18026461660852825,Go Pack Go 💚💛,"12/31/2023, 7:53:21 PM"
68,4618223954,18076152352439522,@thedarkandlovely1 out of my league? Sorry not sorry I do not talk to women who wear wigs/weaves. By the look of your thumbnail that's a whole lot of yak number 9. Stay mad. Stay hating. Peace.,"12/31/2023, 8:22:27 PM"
69,4618223954,18292431265197037,@thedarkandlovely1 yak number 9 is what you got on your head. You women have an inflated ego of self.  The man controls access to marriage and they ain't marrying you females.,"12/31/2023, 9:21:03 PM"
70,1995681607,17983154819437834,Yeah JO!!,"12/31/2023, 11:51:28 PM"
71,4618223954,17999772548367426,@thedarkandlovely1 you know what yak number 9 is stop lying. See the thing is women like you think they are more valuable then you actually are. That's why some many of you are lonely and stressed out and not fit for marriage. Just straight up annoying is what most of you are. Talk too much.,"1/1/2024, 12:23:39 AM"
72,1456150699,18006121202236032,"Y’all stay unbothered, these haters just want to see black love fail","1/1/2024, 1:25:51 AM"
73,4618223954,17929564721716428,"@thedarkandlovely1 the fact that you even responded the way you did in the first place tells me that you are not a happy or pleasant person. You keep trying to convince me you are happy but I do not think that is the case and you are fooling yourself. You are not even mature enough to have a healthy relationship. You are bitter,  you are selfish, and you are not as valuable as you believe. You are a modern women, that men run away from. And that yak number 9 looks foolish. I can tell you suck the air out of every room you walk into","1/1/2024, 9:48:49 AM"
74,4618223954,18036584470657865,@elizabethvtemple wasn't talking about that kind of flamingo and even if I was I was not being literal. Also you have some nerve calling someone mid at best.,"1/1/2024, 9:50:10 AM"
75,4618223954,18013134298910947,"@thedarkandlovely1 seek you out? Nah you are not my type at all. I like good looking women and women who are not annoying which you are. You are right, I am celibate against 2 out of 10 women which you are. What do fighter jets have to do with anything?  You are just saying random things. What's with all the emojis? Are you a child?","1/1/2024, 10:20:51 AM"
76,54660718644,17888831162964136,@kyliebookerr right,"1/1/2024, 11:24:02 AM"
77,41418090188,18021281506929816,You were undrafted 😂😂😂😂 she’s an Olympian. Know your role!,"1/1/2024, 12:31:51 PM"
78,234269822,18029984440775593,"@tornsolace well what kind of flamingo were you talking about? I’ve only ever seen pink ones. I think they’re gray when they’re born, though. If I were you, I would’ve gone with peacock for a metaphor. But you gave it your best and that’s what counts ☺️","1/1/2024, 1:20:58 PM"
79,55026199761,18076241266436418,"@kyliebookerr yes he had too,fam idiot!Do not come for them others wise I will come for you.This is real love and  not fake.","1/1/2024, 6:17:42 PM"
80,55026199761,18055201786518348,"@idontknowshadae How come you all did not defend her everyone was attacking her when she had to pull out of the olympic, to take care of herself, instead of killing herself?This man stood by her through her hurt and pain.","1/1/2024, 6:21:15 PM"
81,48646516424,18301220140124883,@peterda_great barely,"1/2/2024, 7:13:11 AM"
82,48646516424,18015776315053917,staple your mouth. comments still on bc you tryna make a statement,"1/2/2024, 7:14:11 AM"
83,3404172101,17986516175611986,She got 7 mil followers and you have 400 K … you are NOT the catch 🤣,"1/2/2024, 9:09:54 AM"
84,44987437646,18305640238134797,@dablife42o bro there's like 200+ safetys get off of his dick,"1/2/2024, 10:43:39 AM"
85,31585439279,18406903102060021,@simonebiles stand up pookie,"1/2/2024, 4:47:04 PM"
86,6865632252,17983912487559560,@shanboodram SHA-BOOM 💣,"1/2/2024, 8:55:52 PM"
87,6865632252,18021678430811639,@titania_queschelle Raggedy mouth????? WTF is wrong with you??,"1/2/2024, 9:05:07 PM"
88,61205433024,18249513043169075,When’s she leaving you?,"1/2/2024, 11:34:44 PM"
89,8042172138,18012000695127825,….🌚ok,"1/3/2024, 8:24:16 AM"
90,8042172138,18005580797215528,I don’t understand why YOU would be that one that’s bothered😀,"1/3/2024, 8:25:25 AM"
91,1300000539,17935849172691008,@grlz19 I’m sure he’s crushed by that.  Move on.,"1/3/2024, 8:26:29 AM"
92,490568275,17996607314522681,@jjamieholtt fr,"1/3/2024, 1:53:15 PM"
93,279360472,18301151002122486,"@mfb1965 miserable people are always going to try to spread misery. Don’t waste your energy. I already won, I wear nothing but my huge ‘raggedy’ smile which again, has never slowed my rise or hindered my confidence. They WISH they were me.","1/3/2024, 3:13:34 PM"
94,236447151,18044739802582447,@animeanima0 … Jonathan clearly isn’t your husband.  Simone is obviously ok with what he said & the trajectory of their relationship led to what appears to be a happy marriage.  We don’t know & more importantly it’s not our business! What you eat doesn’t make Simone s**t & vice versa so worry about your own husband.,"1/3/2024, 4:55:52 PM"
95,236447151,18404973595060645,Simone is ok with it why aren’t you?,"1/3/2024, 4:56:59 PM"
96,236447151,18067677697464341,What does your husband call himself? Oh that’s right you probably don’t have one that’s why you have so much time to worry about Simone’s husband.,"1/3/2024, 4:58:57 PM"
97,58162611032,18012235370108242,@ajz_nrt all of that doesn’t mean Jack shit if the man isn’t loyal try again,"12/28/2023, 6:29:35 PM"
98,999297170,18023243962908872,@simonebiles Girl. You cannot be forreal. Please get your eyes checked so you can see the never ending red flags,"12/28/2023, 6:49:52 PM"
99,47299232276,18407470666009577,"Ok, Mr Biles","12/28/2023, 7:00:51 PM"
100,1721659436,18006242399054580,,"1/6/2024, 3:13:58 AM"
101,60382875404,18044798941579473,@w8inaina the comments 😭,"1/6/2024, 11:01:53 AM"
102,1206249880,18296288428147358,@sunshinetash3 he can’t make a tackle either,"1/6/2024, 2:02:01 PM"
103,1431332088,18034437202707602,I don’t know you guys personally but I love how you have handled the criticism! These people act like they know you personally!! 😂 #teamowens,"1/7/2024, 2:04:08 AM"
104,5963173,18022956949928258,The GOAT spending the holidays giving to charity I love to see it,"1/7/2024, 3:56:48 AM"
105,460104055,17858379333086672,Merry Christmas @jowens and @simonebiles  you two keep going don’t listen to the haters. Many of us love you BOTH,"1/7/2024, 4:36:43 PM"
106,64156156455,17862719097070382,@aamcconkey Amen🙏,"1/8/2024, 6:30:07 AM"
107,64156156455,18067202575464673,😍😍😍😍❤️,"1/8/2024, 6:35:09 AM"
108,9764061640,18001975835462090,@vile.21 an NFL player. And why are you asking? You obviously searched his name up just to comment this 💀,"1/8/2024, 7:29:26 AM"
109,9764061640,18005521496059162,@krownkae bro is in the NFL stop trying to discredit them and let them be happy.,"1/8/2024, 7:35:18 AM"
110,9764061640,18009715415491952,@lmc81415 you’re obviously a fan if you took time out of your day to do all of that 😭,"1/8/2024, 7:37:41 AM"
111,6775648794,18001343843367821,"@carlosacosta1215 no honey, Simon tagged him that’s how I ended up here, thanks for the info I had no idea 😘","1/8/2024, 7:38:02 AM"
112,22989672307,18036346207678417,@carlosacosta1215 him being in the nfl means nothing 😂. I’m only discrediting ole dude but Alr bud,"1/8/2024, 12:15:19 PM"
113,14225724,17993663249279111,This dude dogged his wife out on the internet and she’s just trying to save face. Shameful.,"1/8/2024, 12:56:42 PM"
114,9764061640,18021940789804414,@krownkae that’s the stupidest thing anyone could say 💀 bro do you know how hard it is to even be looked at by an NFL scout. And yes you’re discrediting both of them. Ik damn well I would be pissed off id someone was talking about my wife like that so be more respectful pls.,"1/8/2024, 9:43:45 PM"
115,9764061640,18105111946366295,@vile.21 why are people mad that he didn’t know who she was at first? I don’t get it I mean they seem to be happy as of right now,"1/8/2024, 9:45:32 PM"
116,46013000364,18046807948573331,@andreaarubio Take the 10lbs of makeup off then talk🙏,"1/8/2024, 10:31:51 PM"
117,49267014521,18113947753349586,Omg he knows the GOAT,"1/9/2024, 1:50:55 PM"
118,62916628002,17987422865554939,He's cheating anyway 🫣😆🙃,"1/11/2024, 11:41:07 AM"
119,7076123781,17976236537506426,What a jerk. I hope the Packers lose in the playoff bud,"1/11/2024, 1:29:23 PM"
120,7076123781,18022482562927259,@big_mikeuk he made his bed,"1/11/2024, 1:29:55 PM"
121,53575512513,18032427286631339,@andreaarubio baby if you mad just say that,"1/11/2024, 5:01:13 PM"
122,53575512513,17942688431772749,@andreaarubio don’t hate the game hate the play becky,"1/11/2024, 5:01:33 PM"
123,53575512513,18172513447293929,@andreaarubio looks like you got a man to yourself so stay that way,"1/11/2024, 5:02:49 PM"
124,1997447550,17851757670093010,@mollystahovec and she recognizes him as her husband. Who are you?,"1/12/2024, 3:18:47 AM"
125,283181140,18018318935080472,"So this is Simone Biles husband? Mr. Biles, my wife is the GOAT?","1/12/2024, 12:39:19 PM"
126,1327126447,17864494404066831,Simone biles and her husband Respect that Young man ❤️,"1/13/2024, 11:52:23 AM"
127,4768476889,18252213868236373,Some of yall bitter people need Jesus.,"1/13/2024, 9:15:04 PM"
128,48671408375,17886814238924709,@vile.21 what u got against him,"1/14/2024, 5:18:53 PM"
129,63559485495,18306529738192186,@andreaarubio ur like a six💀,"1/14/2024, 5:22:53 PM"
130,63559485495,17986952321365257,@mickaeladawn ur a 6💀,"1/14/2024, 5:23:18 PM"
131,63559485495,18126508756323518,@_avalorraine_ got more going then you ever will that’s for sure,"1/14/2024, 5:23:43 PM"
132,63559485495,18045220351591621,@lmc81415 ur a 6,"1/14/2024, 5:23:55 PM"
133,3961462029,17877804528010643,@tomb_oy627 are you trying to rate me? Hahaha like your fucking number means shit to me ya little b**** hahaha 😂,"1/14/2024, 6:57:31 PM"
134,3961462029,18410792323008204,@tomb_oy627 hiding like a scary little kid 😂😂😂,"1/14/2024, 6:58:02 PM"
135,9970876670,17859019893076353,🤗🥰🤗,"1/14/2024, 10:11:33 PM"
136,10734658434,18040497286717225,@bmack2007_ I meant joined,"1/15/2024, 3:50:23 AM"
137,1619727136,17892936155895904,stranger danger Simone,"1/15/2024, 8:54:22 PM"
138,45650653489,18020481847964848,interceptions is more of a cornerback thing lmao,"1/16/2024, 9:47:15 AM"
139,45307662927,17861565183081742,Naw we do need to mine ours and most of the women worried not even married and can’t find they baby fathers its sick she happy so who cares if most of the people went this hard for they own relationships they probably wouldn’t have time to worry about them,"1/17/2024, 2:46:25 PM"
140,45307662927,18058090237508441,I knew him before her soooooo,"1/17/2024, 2:48:07 PM"
141,7075982064,17895880028882117,"Damn, he prettier than she is!!😭😭😭😭","1/17/2024, 9:30:28 PM"
142,30102854,18037437595710478,You are NOT the catch!!!!! OMG.,"1/19/2024, 4:18:52 AM"
143,30102854,18005452829093671,Didn't even know who you are...VERY sad.,"1/19/2024, 4:19:29 AM"
144,57420475281,18047263054598524,Ur literally apart of his wife’s fan club too buddy,"1/19/2024, 10:42:02 PM"
145,55283233,18020811547985343,"I was watching the pivot interview today and you both seem so humble ❤️ y'all seem to compliment each other, it's beautiful!!","1/20/2024, 8:51:10 PM"
146,204633248,18022926415806811,Love yall black love!,"1/22/2024, 7:48:04 AM"
147,214223829,17919809240846072,Mr Biles,"1/25/2024, 10:20:41 AM"
148,50558954351,18076708348450621,❤️❤️❤️😍😍😍😍,"1/27/2024, 1:26:35 AM"
149,54292831,18081905968419134,@demariusgrant63 oh shit that’s crazy,"1/2/2024, 1:22:59 PM"
150,3237268736,18290706046194539,@onlyynya nigga do your makeup so you actually look decent,"1/2/2024, 1:24:25 PM"
151,9991031869,18015398018020848,@demariusgrant63 awww someone’s hurt my nigga stop replying to me idgaf dam you so worried about me worry bout that weight,"1/2/2024, 1:33:47 PM"
152,1285872571,18010001054123828,This a hood rat Simone leave his basic ass,"1/2/2024, 1:57:21 PM"
153,28909426,18069176296422804,@demariusgrant63 watch out his fan club arrived,"1/2/2024, 3:09:00 PM"
154,265377418,17996532893414498,Simone Biles and her husband,"1/2/2024, 3:15:23 PM"
155,62332940679,18008401163011992,@t2cold7  PERIOD 🔥🔥🔥🔥❤️❤️❤️❤️,"1/2/2024, 7:24:32 PM"
156,62332940679,18029275642768667,Best Married couple Merry belated Christmas 🎄,"1/2/2024, 7:25:24 PM"
157,26927983963,18251246116175165,Loser,"1/2/2024, 11:40:39 PM"
158,18525263959,17861920086037305,😂😂😂 best comment,"1/2/2024, 11:49:17 PM"
159,32069388497,17995842185228596,Looking for a cesspool of insufferable and insecure women? Look no further!,"1/3/2024, 1:14:24 AM"
160,32069388497,17900153351849239,@maxines.insta who are you? 😂 you are commenting on his page he isn’t commenting on yours,"1/3/2024, 1:15:35 AM"
161,32069388497,18016059839069475,@onlyynya who are you? You are commenting on his page not the other way around. You are a normal broke civilian 😭,"1/3/2024, 1:16:47 AM"
162,32069388497,17985489860374671,@clairrpage lmao who are YOU😭 you are commenting on his page he’s never heard of you before,"1/3/2024, 1:18:01 AM"
163,32069388497,18016922497878980,@trinityreitzell Who are You? You are on his page not the other way around. 😭,"1/3/2024, 1:19:17 AM"
164,226169358,18400802302047774,@j2279e IM not in the nfl,"1/3/2024, 1:19:40 AM"
165,32069388497,18004610789200148,@samanthavillagutierrez you are on his page sweetheart,"1/3/2024, 1:19:46 AM"
166,32069388497,17995011710247414,Does anybody outside of your family and friends know who you are?,"1/3/2024, 1:20:11 AM"
167,32069388497,18111622600348067,@carriebhs you’re so mad 😂,"1/3/2024, 1:21:29 AM"
168,32069388497,17966144846535239,@janaenaejobe nothing special about you that’s for sure,"1/3/2024, 1:23:49 AM"
169,32069388497,17984927693554181,@clairrpage exactly. You haven’t done anything important or impactful with your life and you are on his page hating on him,"1/3/2024, 1:27:21 AM"
