,User Id,Comment Id,Comment Text,Publish Date
84,3231340974,18011367304945883,Queen. Icon. G. O. A. T.,"12/21/2023, 6:28:08 PM"
85,8314371569,17984677097555703,Love this ❤️🔥,"12/20/2023, 11:37:33 PM"
86,50372671056,17959803419581706,🔥❤️🔥❤️btful btful,"12/21/2023, 12:08:22 AM"
87,4467892776,17975879969489874,This is hot,"12/21/2023, 12:31:23 AM"
88,1453477566,18079045339389815,🔥🔥🔥🔥🔥,"12/21/2023, 1:39:10 AM"
89,452750299,17991517505522932,🩵🩵🩵🩵🩵🩵,"12/21/2023, 1:47:05 AM"
90,37800021551,17973396506643963,@jowens I'm so proud of you BOTH! Mr.Owens you and Mrs. Owens are the epic meaning of true beautiful black love. Continue to keep God first an ignore these miserable ignorant people. I'm wishing you and Mrs. Owens and your family a Very Blessed Holidays!,"12/21/2023, 7:14:50 AM"
91,37800021551,18026637997692996,Omg what a beautiful couple Simone is Gorgeous ❤️😍 why anyone not covering this beautiful lady like they are doing taylor swift and Travis kelce?,"12/21/2023, 7:16:17 AM"
92,37800021551,18099957463370975,@melissa_turner_kyahese exactly I'm wondering why they not covering her and Mr. Ownes  because I'm sick of Taylor swift and Travis I'm over it lol,"12/21/2023, 7:17:36 AM"
93,37800021551,17925260027730456,She's dresses to the T you hear me just love it❤️,"12/21/2023, 7:18:05 AM"
94,10875390091,17895991943864055,Cute,"12/21/2023, 7:40:54 AM"
95,48398893234,17986728209578305,Beautiful!!,"12/21/2023, 7:42:52 AM"
96,32902753106,17948456609732143,Girl... just cu...te!! ❤️,"12/21/2023, 7:49:00 AM"
97,353447001,18169788325290116,Omg!!! The princess Leia Buns of the third picture are killing me!!😍😍😍 Absolutely beautiful Simone!!!!,"12/21/2023, 8:47:41 AM"
98,353447001,18012775112027496,@pressed.bysarita KILLED IT!!!! 😍,"12/21/2023, 8:48:19 AM"
99,10274545404,18064154278478636,Beautiful!💕,"12/21/2023, 9:09:14 AM"
100,11140999598,17994724739390371,What happened?,"12/29/2023, 8:18:35 AM"
101,2951818639,18415153645035209,@aliciawardell He was on some podcast saying he didn’t know who she was when he met her and said he’s “the catch.” 🤣,"12/29/2023, 10:59:58 AM"
102,34441303,18012267115923813,@_meka_mek period!,"12/29/2023, 9:26:31 PM"
103,48415725836,18030231007744319,The Queen 👸🏾 and some dude.,"12/30/2023, 4:09:35 PM"
104,41650781270,17936314985684281,😍😍,"12/28/2023, 7:31:29 PM"
105,8017301810,18037285741643332,LOVE THIS PIC😂🔥😍,"12/28/2023, 9:21:04 PM"
106,831420673,17973835541645738,Simone looks so beautiful... oh her husband is there too,"12/29/2023, 12:00:19 AM"
107,8501598,17867365491047134,Ah….so that’s Mr Biles,"12/26/2023, 9:44:28 PM"
108,1959069083,18112393432345266,Red flag on that one,"12/27/2023, 12:32:45 AM"
109,316896681,18005962409040739,They looking doper in this one picture than 99% of the people hating have ever looked in life. 😂,"12/27/2023, 10:56:37 AM"
110,1654208823,18008064209490697,Simone and who,"12/27/2023, 5:00:17 PM"
111,5837753332,18022933291758054,"If I saw these two out in public, I’d honest-to-God say, “oh my god, that’s Simone Biles” I would think the guy was like her assistant or something","12/27/2023, 6:15:26 PM"
112,264853518,17953949978707171,Don't let these people break u guys up,"12/26/2023, 10:26:08 AM"
113,18457203,17979383396468619,Simone you made history… he’s an average NFL player. You are the catch here,"12/26/2023, 10:30:06 AM"
114,28899736,18237404971223145,It's Mrs. And Mr. Simone Biles! 😍,"12/26/2023, 10:40:35 AM"
115,17086811205,18035780218726236,"@phresh_princesse I think what you said is what folks having a problem with. He was his own personal hype man in that interview and not once uplifted his wife. It was all about him. He was giving he the catch and she lucky to have him vibe. I do hope she was ""listening""  and not just with her heart.","12/26/2023, 10:53:20 AM"
116,349326985,18035982520655059,"Oh look, Simone Biles and Mr. Simone Biles!!","12/26/2023, 11:45:55 AM"
117,6052517182,18009956474497319,"@detriniboss During the onterview, he talks about how she identified some things in his game that needed improvement and suggested he see a sports psychologist. He also talks about how much of an inspiration she is and how her mentality has helped him a lot. Praise means to show admiration. You don't have to be a fan to admire your spouse. 🙄","12/26/2023, 12:17:14 PM"
118,6052517182,17988184181331119,@lvjonjon215 ratio?,"12/26/2023, 12:18:05 PM"
